,Time (sec),Angle (rad),Speed (rad/sec),Current (units)
14438,8.919481296001322,524.5872983843589,160.8844504488373,1
14439,8.919974726999499,524.6559440246167,155.99752854325317,10
14440,8.920468917000107,524.7372450063747,150.79644737231007,10
14441,8.920979959999386,524.8062741418295,151.23277968530866,6
14442,8.92145465700014,524.8848906572086,147.88174752147955,2
14443,8.921961806001491,524.9596722206181,151.6167521207474,10
14444,8.92249683800037,525.0329198032397,148.84167861007643,4
14445,8.922989541999414,525.1169052513764,153.01301552234287,10
14446,8.923451807000674,525.1916868147858,154.72343818929733,11
14447,8.923958717998175,525.2795072148922,160.27358521063928,13
14448,8.924448998001026,525.3489198455441,160.62265106103814,15
14449,8.924955744998442,525.429453836908,155.85790220309363,11
14450,8.92545604100087,525.5030849147266,153.60642746802094,17
14451,8.925963181998668,525.5740315261663,149.33037080063482,19
14452,8.926447788999212,525.6553325079242,149.8365162837132,10
14453,8.92697007699826,525.7243616433791,148.64969239235705,7
14454,8.927469185000518,525.8091140819098,152.3846969916249,14
14455,8.92798257100003,525.8777597221676,152.73376284202376,8
14456,8.928459588001715,525.9632791510923,153.1002819849426,7
14457,8.928974997001205,526.0399781904865,156.94000633933013,12
14458,8.929456003999803,526.113992763502,156.4513141487717,2
14459,8.929964308001217,526.1926092788812,155.78808903301385,13
14460,8.930449777999456,526.2597209383512,148.73695885495675,14
14461,8.930968977998418,526.3414054153061,149.38273067819466,11
14462,8.93145718300002,526.4077500843821,146.72983021516328,19
14463,8.931964706000144,526.4879005805492,148.0213738616391,11
14464,8.932446970000456,526.5592306871858,147.91665410651942,5
14465,8.932978150998679,526.6355462313832,148.64969239235705,10
14466,8.933455248999962,526.7187646891259,152.73376284202376,-1
14467,8.933961607999663,526.7931627573385,154.77579806685713,13
14468,8.934452096000314,526.8748472342933,159.69762655748116,9
14469,8.934969711001031,526.9419588937633,153.17009515502235,9
14470,8.935481909000373,527.0213423995364,151.11060663766906,12
14471,8.935975550000876,527.0888375542033,145.89207217420602,5
14472,8.936469296000723,527.1624686320218,145.19394047340828,8
14473,8.93696500599981,527.2368667002344,145.31611352104787,7
14474,8.937477503000991,527.308580302068,144.49580877261053,3
14475,8.937977456000226,527.3891142934319,150.46483481443116,6
14476,8.93846757799838,527.4585269240838,147.7072145962801,10
14477,8.938961408999603,527.5451968385993,153.69369393062067,-1
14478,8.939446308999322,527.6215123827966,155.47392976765488,14
14479,8.940025001000322,527.7016628789637,160.2037720405595,4
14480,8.940682286000083,527.791400755055,156.25932793105233,6
14481,8.941300775000855,527.8918764966614,151.51203236562776,6
14482,8.941946317001566,527.9773959255862,147.4628685010009,9
14483,8.942536025999289,528.0771046767986,151.75637846090694,9
14484,8.943183399998816,528.167226048087,148.45770617463768,14
14485,8.943948877000366,528.2891775207239,153.8682268558201,6
14486,8.944533165999019,528.3919542335123,157.63813804012784,9
14487,8.945175167998968,528.4836095855884,160.98917020395695,11
14488,8.945787985998322,528.5837018319979,156.31168780861216,10
14489,8.946453551998275,528.6715222321044,149.99359591639268,5
14490,8.947016051999526,528.770080497726,150.15067554907216,6
14491,8.947435800000676,528.8406436139687,149.24310433803512,8
14492,8.94805787400037,528.9227115861206,150.27284859671178,10
14493,8.94867703699856,529.0128329574089,153.53661429794116,16
14494,8.949299206000433,529.11906112697,155.45647647513493,8
14495,8.949884644000122,529.2114834694402,155.96262195821328,3
14496,8.950403841998195,529.2908669752132,158.05701706060648,16
14497,8.951033622000978,529.3775368897287,151.2851395628685,11
14498,8.951669751000736,529.4780126313352,149.45254384827444,13
14499,8.952254806001292,529.561998079472,145.5255530312872,6
14500,8.952734160000546,529.642532070836,149.1209312903955,6
14501,8.953257015000418,529.7127116918817,146.79964338524306,4
14502,8.953734189999523,529.7928621880487,149.81906299119325,9
14503,8.954252755000198,529.8726291890188,153.69369393062067,2
14504,8.95476574300119,529.950478714004,155.6484626928543,5
14505,8.9551936559983,530.0287117341862,160.43066484331877,17
14506,8.955784573001438,530.098124364838,151.82619163098673,12
14507,8.956454197999847,530.1928476784899,150.58700786207075,10
14508,8.957028749999154,530.2799010882025,144.6354351127701,9
